Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,-8,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Surface Albedo
2019,2,18,22,30,0,0,0,6.6000000000000005,2.2,0.12
2019,2,18,23,30,0,0,0,6.300000000000001,2.2,0.12
2019,2,19,0,30,0,0,0,6,2.2,0.12
2019,2,19,1,30,0,0,0,5.6000000000000005,2.3000000000000003,0.12
2019,2,19,2,30,0,0,0,5.300000000000001,2.3000000000000003,0.12
2019,2,19,3,30,0,0,0,5.1000000000000005,2.3000000000000003,0.12
2019,2,19,4,30,0,0,0,4.800000000000001,2.3000000000000003,0.12
2019,2,19,5,30,0,0,0,4.6000000000000005,2.3000000000000003,0.12
2019,2,19,6,30,0,0,0,5.1000000000000005,2.2,0.12
2019,2,19,7,30,76,36,385,6.7,2,0.12
2019,2,19,8,30,272,56,750,8.6,2.3000000000000003,0.12
2019,2,19,9,30,457,69,873,10.200000000000001,2.6,0.12
2019,2,19,10,30,601,77,930,11.3,2.6,0.12
2019,2,19,11,30,689,80,957,12.200000000000001,2.4000000000000004,0.12
2019,2,19,12,30,715,84,961,12.8,2.2,0.12
2019,2,19,13,30,674,84,944,13.100000000000001,1.9000000000000001,0.12
2019,2,19,14,30,570,80,903,13.100000000000001,2,0.12
2019,2,19,15,30,413,80,802,12.5,2.6,0.12
2019,2,19,16,30,224,59,657,10.8,2.9000000000000004,0.12
2019,2,19,17,30,34,28,94,9.3,3,0.12
2019,2,19,18,30,0,0,0,8.8,3.1,0.12
2019,2,19,19,30,0,0,0,8.5,3.1,0.12
2019,2,19,20,30,0,0,0,8.1,3.1,0.12
2019,2,19,21,30,0,0,0,7.7,3.2,0.12
2019,2,19,22,30,0,0,0,7.4,3.4000000000000004,0.12
2019,2,19,23,30,0,0,0,7.2,3.6,0.12
2019,2,20,0,30,0,0,0,7.1000000000000005,3.8000000000000003,0.12
2019,2,20,1,30,0,0,0,7.1000000000000005,3.9000000000000004,0.12
2019,2,20,2,30,0,0,0,7.2,3.8000000000000003,0.12
2019,2,20,3,30,0,0,0,7.4,3.6,0.12
2019,2,20,4,30,0,0,0,7.6000000000000005,3.5,0.12
2019,2,20,5,30,0,0,0,7.800000000000001,3.5,0.12
2019,2,20,6,30,0,0,0,8.3,3.7,0.12
2019,2,20,7,30,36,36,2,9.4,4.1000000000000005,0.12
2019,2,20,8,30,144,118,90,10.4,4.6000000000000005,0.12
2019,2,20,9,30,324,203,269,11.100000000000001,5.1000000000000005,0.12
2019,2,20,10,30,446,227,386,11.4,5.5,0.12
2019,2,20,11,30,590,240,547,11.700000000000001,5.6000000000000005,0.12
2019,2,20,12,30,674,149,794,11.9,5.7,0.12
2019,2,20,13,30,617,144,752,11.9,5.7,0.12
2019,2,20,14,30,567,85,882,11.700000000000001,5.6000000000000005,0.12
2019,2,20,15,30,412,76,802,11.200000000000001,5.4,0.12
2019,2,20,16,30,225,60,646,10.200000000000001,5.1000000000000005,0.12
2019,2,20,17,30,46,28,262,9.1,4.9,0.12
2019,2,20,18,30,0,0,0,8.5,4.9,0.12
2019,2,20,19,30,0,0,0,8.1,4.800000000000001,0.12
2019,2,20,20,30,0,0,0,7.7,4.7,0.12
2019,2,20,21,30,0,0,0,7.300000000000001,4.5,0.12
2019,2,20,22,30,0,0,0,7,4.4,0.12
2019,2,20,23,30,0,0,0,6.7,4.2,0.12
2019,2,21,0,30,0,0,0,6.7,4.1000000000000005,0.12
2019,2,21,1,30,0,0,0,6.5,3.9000000000000004,0.12
2019,2,21,2,30,0,0,0,6.2,3.6,0.12
2019,2,21,3,30,0,0,0,5.800000000000001,3.3000000000000003,0.12
2019,2,21,4,30,0,0,0,5.300000000000001,3.1,0.12
2019,2,21,5,30,0,0,0,5,3,0.12
2019,2,21,6,30,0,0,0,5.7,3.1,0.12
2019,2,21,7,30,55,54,6,7.4,3.9000000000000004,0.12
2019,2,21,8,30,282,53,771,8.700000000000001,5,0.12
2019,2,21,9,30,470,64,894,9.8,5.4,0.12
2019,2,21,10,30,616,70,953,10.8,5.300000000000001,0.12
2019,2,21,11,30,706,72,983,11.5,5.300000000000001,0.12
2019,2,21,12,30,732,75,986,12,5.300000000000001,0.12
2019,2,21,13,30,690,77,966,12.200000000000001,5.4,0.12
2019,2,21,14,30,587,74,931,12.100000000000001,5.6000000000000005,0.12
2019,2,21,15,30,430,66,860,11.700000000000001,5.5,0.12
2019,2,21,16,30,239,53,718,10.600000000000001,5,0.12
2019,2,21,17,30,52,27,352,9.200000000000001,4.6000000000000005,0.12
2019,2,21,18,30,0,0,0,8.4,4.3,0.12
2019,2,21,19,30,0,0,0,7.800000000000001,4.2,0.12
2019,2,21,20,30,0,0,0,7.300000000000001,4.2,0.12
2019,2,21,21,30,0,0,0,6.800000000000001,4.1000000000000005,0.12
2019,2,21,22,30,0,0,0,6.300000000000001,4,0.12
2019,2,21,23,30,0,0,0,5.800000000000001,3.9000000000000004,0.12
2019,2,22,0,30,0,0,0,5.2,3.6,0.12
2019,2,22,1,30,0,0,0,4.7,3.4000000000000004,0.12
2019,2,22,2,30,0,0,0,4.2,3.1,0.12
2019,2,22,3,30,0,0,0,3.8000000000000003,2.9000000000000004,0.12
2019,2,22,4,30,0,0,0,3.4000000000000004,2.7,0.12
2019,2,22,5,30,0,0,0,3.2,2.6,0.12
2019,2,22,6,30,0,0,0,4,2.3000000000000003,0.12
2019,2,22,7,30,82,44,323,5.800000000000001,2.3000000000000003,0.12
2019,2,22,8,30,292,49,804,7.7,2.3000000000000003,0.12
2019,2,22,9,30,478,62,907,9.3,2.1,0.12
2019,2,22,10,30,621,72,950,10.600000000000001,1.8,0.12
2019,2,22,11,30,710,76,975,11.5,1.6,0.12
2019,2,22,12,30,734,77,979,12,1.8,0.12
2019,2,22,13,30,692,76,964,12.200000000000001,2.2,0.12
2019,2,22,14,30,589,72,930,12.200000000000001,2.3000000000000003,0.12
2019,2,22,15,30,434,64,864,11.8,2.3000000000000003,0.12
2019,2,22,16,30,243,52,727,10.3,2.3000000000000003,0.12
2019,2,22,17,30,55,27,372,8.5,2.4000000000000004,0.12
2019,2,22,18,30,0,0,0,7.6000000000000005,2.5,0.12
2019,2,22,19,30,0,0,0,7.2,2.4000000000000004,0.12
2019,2,22,20,30,0,0,0,6.9,2.3000000000000003,0.12
2019,2,22,21,30,0,0,0,6.9,2.2,0.12
2019,2,22,22,30,0,0,0,7.300000000000001,1.9000000000000001,0.12
2019,2,22,23,30,0,0,0,7.9,1.3,0.12
2019,2,23,0,30,0,0,0,7.9,0.8,0.12
2019,2,23,1,30,0,0,0,7.5,0.6000000000000001,0.12
2019,2,23,2,30,0,0,0,7,0.7000000000000001,0.12
2019,2,23,3,30,0,0,0,6.6000000000000005,1,0.12
2019,2,23,4,30,0,0,0,6.2,1.2000000000000002,0.12
2019,2,23,5,30,0,0,0,6,1.4000000000000001,0.12
2019,2,23,6,30,0,0,0,6.6000000000000005,1.4000000000000001,0.12
2019,2,23,7,30,64,55,76,8.200000000000001,1.3,0.12
2019,2,23,8,30,278,65,695,9.8,1.3,0.12
2019,2,23,9,30,346,209,295,11,1.4000000000000001,0.12
2019,2,23,10,30,480,285,335,11.8,1.5,0.12
2019,2,23,11,30,504,313,292,12.4,1.5,0.12
2019,2,23,12,30,420,362,86,12.700000000000001,1.5,0.12
2019,2,23,13,30,493,316,275,12.8,1.5,0.12
2019,2,23,14,30,343,287,100,12.600000000000001,1.6,0.12
2019,2,23,15,30,212,201,26,12.100000000000001,1.6,0.12
2019,2,23,16,30,132,125,26,10.8,1.6,0.12
2019,2,23,17,30,23,23,0,9.3,1.7000000000000002,0.12
2019,2,23,18,30,0,0,0,8.5,1.7000000000000002,0.12
2019,2,23,19,30,0,0,0,8.200000000000001,1.6,0.12
2019,2,23,20,30,0,0,0,8.200000000000001,1.6,0.12
2019,2,23,21,30,0,0,0,8.200000000000001,1.6,0.12
2019,2,23,22,30,0,0,0,8,1.7000000000000002,0.12
2019,2,23,23,30,0,0,0,7.800000000000001,1.9000000000000001,0.12
2019,2,24,0,30,0,0,0,7.800000000000001,1.9000000000000001,0.12
2019,2,24,1,30,0,0,0,8,1.7000000000000002,0.12
2019,2,24,2,30,0,0,0,8.1,1.6,0.12
2019,2,24,3,30,0,0,0,8.1,1.6,0.12
2019,2,24,4,30,0,0,0,8.1,1.6,0.12
2019,2,24,5,30,0,0,0,8.1,1.6,0.12
2019,2,24,6,30,0,0,0,8.6,1.5,0.12
2019,2,24,7,30,30,30,0,9.600000000000001,1.6,0.12
2019,2,24,8,30,87,87,0,10.600000000000001,1.8,0.12
2019,2,24,9,30,169,168,2,11.600000000000001,1.8,0.12
2019,2,24,10,30,208,207,1,12.5,2,0.12
2019,2,24,11,30,255,250,8,13,2.1,0.12
2019,2,24,12,30,481,366,169,13.200000000000001,2.1,0.12
2019,2,24,13,30,295,280,23,13.100000000000001,2.2,0.12
2019,2,24,14,30,133,130,6,12.8,2.3000000000000003,0.12
2019,2,24,15,30,228,201,61,12.100000000000001,2.2,0.12
2019,2,24,16,30,112,104,31,11.100000000000001,1.8,0.12
2019,2,24,17,30,14,14,0,10.3,1.5,0.12
2019,2,24,18,30,0,0,0,9.9,1.5,0.12
2019,2,24,19,30,0,0,0,9.8,1.6,0.12
2019,2,24,20,30,0,0,0,9.600000000000001,1.8,0.12
2019,2,24,21,30,0,0,0,9.3,2.1,0.12
2019,2,24,22,30,0,0,0,9.1,2.3000000000000003,0.12
2019,2,24,23,30,0,0,0,8.9,2.5,0.12
2019,2,25,0,30,0,0,0,8.8,2.5,0.12
2019,2,25,1,30,0,0,0,8.9,2.6,0.12
2019,2,25,2,30,0,0,0,9.1,2.7,0.12
2019,2,25,3,30,0,0,0,9.200000000000001,2.8000000000000003,0.12
2019,2,25,4,30,0,0,0,9.200000000000001,3,0.12
2019,2,25,5,30,0,0,0,9.3,3.3000000000000003,0.12
2019,2,25,6,30,0,0,0,9.8,3.8000000000000003,0.12
2019,2,25,7,30,47,47,2,10.700000000000001,4.5,0.12
2019,2,25,8,30,122,111,36,11.600000000000001,5.1000000000000005,0.12
2019,2,25,9,30,201,195,12,12.200000000000001,5.4,0.12
2019,2,25,10,30,139,137,4,12.4,5.800000000000001,0.12
2019,2,25,11,30,100,100,0,12.600000000000001,6.1000000000000005,0.12
2019,2,25,12,30,68,68,0,12.600000000000001,6.300000000000001,0.12
2019,2,25,13,30,60,60,0,12.600000000000001,6.5,0.12
2019,2,25,14,30,43,43,0,12.5,6.7,0.12
2019,2,25,15,30,53,53,0,12.5,6.800000000000001,0.12
2019,2,25,16,30,49,48,2,12.4,6.7,0.12
2019,2,25,17,30,12,12,0,12.3,6.6000000000000005,0.12
2019,2,25,18,30,0,0,0,12.200000000000001,6.4,0.12
2019,2,25,19,30,0,0,0,12.3,6.2,0.12
2019,2,25,20,30,0,0,0,12.3,6,0.12
2019,2,25,21,30,0,0,0,12.3,5.800000000000001,0.12
2019,2,25,22,30,0,0,0,12.3,5.800000000000001,0.12
2019,2,25,23,30,0,0,0,12.3,5.7,0.12
2019,2,26,0,30,0,0,0,12.3,5.6000000000000005,0.12
2019,2,26,1,30,0,0,0,12.200000000000001,5.6000000000000005,0.12
2019,2,26,2,30,0,0,0,12.100000000000001,5.5,0.12
2019,2,26,3,30,0,0,0,12.100000000000001,5.5,0.12
2019,2,26,4,30,0,0,0,12,5.4,0.12
2019,2,26,5,30,0,0,0,12.100000000000001,5.300000000000001,0.12
2019,2,26,6,30,0,0,0,12.100000000000001,5.300000000000001,0.12
2019,2,26,7,30,9,9,0,12.3,5.300000000000001,0.12
2019,2,26,8,30,11,11,0,12.700000000000001,5.4,0.12
2019,2,26,9,30,11,11,0,13.3,5.7,0.12
2019,2,26,10,30,29,29,0,13.700000000000001,5.9,0.12
2019,2,26,11,30,43,43,0,13.9,5.9,0.12
2019,2,26,12,30,110,109,1,13.9,5.9,0.12
2019,2,26,13,30,155,153,3,13.8,6.2,0.12
2019,2,26,14,30,23,23,0,13.600000000000001,6.7,0.12
2019,2,26,15,30,19,19,0,13.4,7.1000000000000005,0.12
2019,2,26,16,30,17,17,0,13.100000000000001,7,0.12
2019,2,26,17,30,9,9,0,12.9,6.9,0.12
2019,2,26,18,30,0,0,0,12.8,6.800000000000001,0.12
2019,2,26,19,30,0,0,0,12.700000000000001,6.9,0.12
2019,2,26,20,30,0,0,0,12.700000000000001,7.4,0.12
2019,2,26,21,30,0,0,0,12.8,8,0.12
2019,2,26,22,30,0,0,0,13.100000000000001,8.700000000000001,0.12
2019,2,26,23,30,0,0,0,13.4,9,0.12
2019,2,27,0,30,0,0,0,13.600000000000001,8.8,0.12
2019,2,27,1,30,0,0,0,13.600000000000001,7.800000000000001,0.12
2019,2,27,2,30,0,0,0,13.4,6.2,0.12
2019,2,27,3,30,0,0,0,13.100000000000001,4.6000000000000005,0.12
2019,2,27,4,30,0,0,0,12.700000000000001,3.5,0.12
2019,2,27,5,30,0,0,0,12.100000000000001,3.1,0.12
2019,2,27,6,30,0,0,0,12.3,3.3000000000000003,0.12
2019,2,27,7,30,94,34,429,13.3,3.9000000000000004,0.12
2019,2,27,8,30,95,94,4,14,4.5,0.12
2019,2,27,9,30,142,142,1,14.5,4.800000000000001,0.12
2019,2,27,10,30,305,277,47,14.8,5,0.12
2019,2,27,11,30,398,329,102,14.8,5.1000000000000005,0.12
2019,2,27,12,30,334,299,51,14.3,4.9,0.12
2019,2,27,13,30,243,238,8,13.700000000000001,4.5,0.12
2019,2,27,14,30,265,252,23,12.9,4,0.12
2019,2,27,15,30,203,186,39,12.200000000000001,3.6,0.12
2019,2,27,16,30,74,73,4,11.4,3,0.12
2019,2,27,17,30,14,14,0,10.700000000000001,2.5,0.12
2019,2,27,18,30,0,0,0,10,2.2,0.12
2019,2,27,19,30,0,0,0,9.700000000000001,2.2,0.12
2019,2,27,20,30,0,0,0,9.700000000000001,2.3000000000000003,0.12
2019,2,27,21,30,0,0,0,9.600000000000001,2.4000000000000004,0.12
2019,2,27,22,30,0,0,0,9.5,2.5,0.12
2019,2,27,23,30,0,0,0,9.3,2.6,0.12
2019,2,28,0,30,0,0,0,9,2.6,0.12
2019,2,28,1,30,0,0,0,8.6,2.5,0.12
2019,2,28,2,30,0,0,0,8.4,2.4000000000000004,0.12
2019,2,28,3,30,0,0,0,8.4,2.3000000000000003,0.12
2019,2,28,4,30,0,0,0,8.4,2.1,0.12
2019,2,28,5,30,0,0,0,8.3,1.9000000000000001,0.12
2019,2,28,6,30,0,0,0,8.9,1.7000000000000002,0.12
2019,2,28,7,30,59,59,3,10.100000000000001,1.7000000000000002,0.12
2019,2,28,8,30,247,126,367,11,1.7000000000000002,0.12
2019,2,28,9,30,485,89,810,11.8,1.5,0.12
2019,2,28,10,30,484,302,299,12.5,1.7000000000000002,0.12
2019,2,28,11,30,621,234,570,13,1.9000000000000001,0.12
2019,2,28,12,30,429,369,86,13.100000000000001,2.1,0.12
2019,2,28,13,30,706,88,928,12.8,2.1,0.12
2019,2,28,14,30,603,83,895,12.3,1.8,0.12
2019,2,28,15,30,362,179,406,11.700000000000001,1.7000000000000002,0.12
2019,2,28,16,30,151,131,69,10.9,1.7000000000000002,0.12
2019,2,28,17,30,34,34,1,10,1.5,0.12
2019,2,28,18,30,0,0,0,9.5,1.5,0.12
2019,2,28,19,30,0,0,0,9.3,1.5,0.12
2019,2,28,20,30,0,0,0,9.1,1.5,0.12
2019,2,28,21,30,0,0,0,9,1.5,0.12
2019,2,28,22,30,0,0,0,9,1.5,0.12
2019,2,28,23,30,0,0,0,9.1,1.2000000000000002,0.12
2019,3,1,0,30,0,0,0,9.200000000000001,1,0.12
2019,3,1,1,30,0,0,0,9.1,0.9,0.12
2019,3,1,2,30,0,0,0,9,0.8,0.12
2019,3,1,3,30,0,0,0,8.8,0.7000000000000001,0.12
2019,3,1,4,30,0,0,0,8.700000000000001,0.5,0.12
2019,3,1,5,30,0,0,0,8.6,0.6000000000000001,0.12
2019,3,1,6,30,0,0,0,8.9,0.9,0.12
2019,3,1,7,30,47,47,3,9.8,1.2000000000000002,0.12
2019,3,1,8,30,196,164,95,10.9,1.4000000000000001,0.12
2019,3,1,9,30,311,239,146,11.600000000000001,1.2000000000000002,0.12
2019,3,1,10,30,290,264,43,12,0.8,0.12
2019,3,1,11,30,233,225,11,12.4,0.7000000000000001,0.12
2019,3,1,12,30,212,208,5,12.600000000000001,0.9,0.12
2019,3,1,13,30,423,317,158,12.9,1.3,0.12
2019,3,1,14,30,382,294,150,13.3,1.6,0.12
2019,3,1,15,30,183,175,17,13.3,1.5,0.12
2019,3,1,16,30,35,35,0,12.600000000000001,1.3,0.12
2019,3,1,17,30,16,16,0,11.700000000000001,1.3,0.12
2019,3,1,18,30,0,0,0,11.200000000000001,1.5,0.12
2019,3,1,19,30,0,0,0,11,1.8,0.12
2019,3,1,20,30,0,0,0,10.9,2.2,0.12
2019,3,1,21,30,0,0,0,10.9,2.4000000000000004,0.12
2019,3,1,22,30,0,0,0,10.8,2.6,0.12
2019,3,1,23,30,0,0,0,10.8,3,0.12
2019,3,2,0,30,0,0,0,10.9,3.4000000000000004,0.12
2019,3,2,1,30,0,0,0,10.9,3.6,0.12
2019,3,2,2,30,0,0,0,10.9,3.5,0.12
2019,3,2,3,30,0,0,0,11,3,0.12
2019,3,2,4,30,0,0,0,11.200000000000001,2.6,0.12
2019,3,2,5,30,0,0,0,11.3,2.3000000000000003,0.12
2019,3,2,6,30,0,0,0,11.600000000000001,2.2,0.12
2019,3,2,7,30,26,26,0,12.4,2.1,0.12
2019,3,2,8,30,162,143,57,13.100000000000001,2,0.12
2019,3,2,9,30,105,104,3,13.700000000000001,2,0.12
2019,3,2,10,30,224,223,2,14.100000000000001,2.1,0.12
2019,3,2,11,30,103,102,1,14.4,1.9000000000000001,0.12
2019,3,2,12,30,151,150,2,14.600000000000001,1.5,0.12
2019,3,2,13,30,232,229,4,14.700000000000001,1.3,0.12
2019,3,2,14,30,136,136,0,14.5,1.2000000000000002,0.12
2019,3,2,15,30,97,97,0,14.200000000000001,1.1,0.12
2019,3,2,16,30,87,38,166,13.5,0.9,0.12
2019,3,2,17,30,69,37,305,12.8,0.7000000000000001,0.12
2019,3,2,18,30,0,0,0,12.200000000000001,0.6000000000000001,0.12
2019,3,2,19,30,0,0,0,12,0.6000000000000001,0.12
2019,3,2,20,30,0,0,0,11.8,0.7000000000000001,0.12
2019,3,2,21,30,0,0,0,11.600000000000001,0.9,0.12
2019,3,2,22,30,0,0,0,11.4,1.2000000000000002,0.12
2019,3,2,23,30,0,0,0,11.3,1.2000000000000002,0.12
2019,3,3,0,30,0,0,0,11.200000000000001,1.1,0.12
2019,3,3,1,30,0,0,0,11.3,1,0.12
2019,3,3,2,30,0,0,0,11.3,1,0.12
2019,3,3,3,30,0,0,0,11.3,0.9,0.12
2019,3,3,4,30,0,0,0,11.3,0.9,0.12
2019,3,3,5,30,0,0,0,11.200000000000001,1,0.12
2019,3,3,6,30,0,0,0,11.600000000000001,1.1,0.12
2019,3,3,7,30,53,40,82,12.3,1.4000000000000001,0.12
2019,3,3,8,30,119,117,7,12.9,1.7000000000000002,0.12
2019,3,3,9,30,205,201,8,13.5,2.1,0.12
2019,3,3,10,30,251,246,8,13.9,2.8000000000000003,0.12
2019,3,3,11,30,240,239,1,13.700000000000001,3.6,0.12
2019,3,3,12,30,290,269,30,13.100000000000001,4,0.12
2019,3,3,13,30,347,307,59,12.600000000000001,4,0.12
2019,3,3,14,30,313,280,56,12.4,3.8000000000000003,0.12
2019,3,3,15,30,247,224,50,12,3.6,0.12
2019,3,3,16,30,144,88,188,11.4,3.2,0.12
2019,3,3,17,30,74,38,340,10.600000000000001,2.9000000000000004,0.12
2019,3,3,18,30,0,0,0,10.100000000000001,2.7,0.12
2019,3,3,19,30,0,0,0,9.700000000000001,2.7,0.12
2019,3,3,20,30,0,0,0,9.600000000000001,2.7,0.12
2019,3,3,21,30,0,0,0,9.5,2.8000000000000003,0.12
2019,3,3,22,30,0,0,0,9.4,2.7,0.12
2019,3,3,23,30,0,0,0,9.200000000000001,2.7,0.12
2019,3,4,0,30,0,0,0,9.1,2.7,0.12
2019,3,4,1,30,0,0,0,9,2.6,0.12
2019,3,4,2,30,0,0,0,9,2.6,0.12
2019,3,4,3,30,0,0,0,9.1,2.4000000000000004,0.12
2019,3,4,4,30,0,0,0,9.1,2.2,0.12
2019,3,4,5,30,0,0,0,9.200000000000001,2.1,0.12
2019,3,4,6,30,0,0,0,9.9,2.1,0.12
2019,3,4,7,30,34,34,0,10.700000000000001,2.2,0.12
2019,3,4,8,30,73,73,0,11.3,2.2,0.12
2019,3,4,9,30,333,286,93,11.8,2.2,0.12
2019,3,4,10,30,417,340,123,12.3,1.9000000000000001,0.12
2019,3,4,11,30,358,320,55,12.8,1.4000000000000001,0.12
2019,3,4,12,30,418,335,115,13.100000000000001,1.4000000000000001,0.12
2019,3,4,13,30,472,322,219,13,2.2,0.12
2019,3,4,14,30,430,263,279,12.5,2.8000000000000003,0.12
2019,3,4,15,30,273,225,102,12,2.9000000000000004,0.12
2019,3,4,16,30,147,133,46,11.200000000000001,2.6,0.12
2019,3,4,17,30,57,55,22,10.3,2,0.12
2019,3,4,18,30,0,0,0,9.8,1.7000000000000002,0.12
2019,3,4,19,30,0,0,0,9.700000000000001,1.5,0.12
2019,3,4,20,30,0,0,0,9.9,1.1,0.12
2019,3,4,21,30,0,0,0,10.3,0.7000000000000001,0.12
2019,3,4,22,30,0,0,0,10.4,0.8,0.12
2019,3,4,23,30,0,0,0,10.200000000000001,1.4000000000000001,0.12
2019,3,5,0,30,0,0,0,10.100000000000001,1.8,0.12
2019,3,5,1,30,0,0,0,10.100000000000001,1.9000000000000001,0.12
2019,3,5,2,30,0,0,0,10.100000000000001,1.8,0.12
2019,3,5,3,30,0,0,0,10.100000000000001,1.7000000000000002,0.12
2019,3,5,4,30,0,0,0,10.100000000000001,1.7000000000000002,0.12
2019,3,5,5,30,0,0,0,10.100000000000001,1.7000000000000002,0.12
2019,3,5,6,30,0,0,0,10.3,1.8,0.12
2019,3,5,7,30,21,21,0,10.8,2.1,0.12
2019,3,5,8,30,129,123,17,11.3,3,0.12
2019,3,5,9,30,73,73,0,12,3.9000000000000004,0.12
2019,3,5,10,30,105,104,1,12.200000000000001,4.4,0.12
2019,3,5,11,30,211,207,5,12.200000000000001,4.4,0.12
2019,3,5,12,30,349,300,68,12.5,4.5,0.12
2019,3,5,13,30,113,112,2,12.700000000000001,4.800000000000001,0.12
2019,3,5,14,30,208,201,12,12.9,4.800000000000001,0.12
2019,3,5,15,30,58,58,0,13.3,4.6000000000000005,0.12
2019,3,5,16,30,44,17,89,13.200000000000001,4.2,0.12
2019,3,5,17,30,22,18,32,12.8,3.9000000000000004,0.12
2019,3,5,18,30,0,0,0,12.8,4.4,0.12
2019,3,5,19,30,0,0,0,12.8,4.6000000000000005,0.12
2019,3,5,20,30,0,0,0,12.700000000000001,4.4,0.12
2019,3,5,21,30,0,0,0,12.5,4,0.12
2019,3,5,22,30,0,0,0,12.5,4.1000000000000005,0.12
2019,3,5,23,30,0,0,0,12.9,4.5,0.12
2019,3,6,0,30,0,0,0,13.200000000000001,4.5,0.12
2019,3,6,1,30,0,0,0,13.100000000000001,4.5,0.12
2019,3,6,2,30,0,0,0,12.9,4.7,0.12
2019,3,6,3,30,0,0,0,12.600000000000001,4.7,0.12
2019,3,6,4,30,0,0,0,12.4,4.9,0.12
2019,3,6,5,30,0,0,0,12.200000000000001,5,0.12
2019,3,6,6,30,1,1,0,12.4,5.1000000000000005,0.12
2019,3,6,7,30,79,49,169,12.8,5.300000000000001,0.12
2019,3,6,8,30,152,147,15,13.200000000000001,5.5,0.12
2019,3,6,9,30,220,202,35,13.4,5.5,0.12
2019,3,6,10,30,287,273,22,13.600000000000001,5.4,0.12
2019,3,6,11,30,326,305,30,13.700000000000001,5.300000000000001,0.12
2019,3,6,12,30,417,359,80,13.8,5.300000000000001,0.12
2019,3,6,13,30,726,98,906,13.600000000000001,5.4,0.12
2019,3,6,14,30,432,278,254,13.200000000000001,5.5,0.12
2019,3,6,15,30,77,77,0,12.700000000000001,5.4,0.12
2019,3,6,16,30,69,41,91,12.100000000000001,4.800000000000001,0.12
2019,3,6,17,30,82,38,372,11.600000000000001,4.3,0.12
2019,3,6,18,30,0,0,0,11.200000000000001,3.8000000000000003,0.12
2019,3,6,19,30,0,0,0,10.9,3,0.12
2019,3,6,20,30,0,0,0,10.600000000000001,2.6,0.12
2019,3,6,21,30,0,0,0,10.4,2.7,0.12
2019,3,6,22,30,0,0,0,10.3,3,0.12
2019,3,6,23,30,0,0,0,10.200000000000001,3.3000000000000003,0.12
2019,3,7,0,30,0,0,0,10.100000000000001,3.4000000000000004,0.12
2019,3,7,1,30,0,0,0,10,3.3000000000000003,0.12
2019,3,7,2,30,0,0,0,9.8,3.1,0.12
2019,3,7,3,30,0,0,0,9.600000000000001,2.9000000000000004,0.12
2019,3,7,4,30,0,0,0,9.3,2.8000000000000003,0.12
2019,3,7,5,30,0,0,0,9.1,2.7,0.12
2019,3,7,6,30,2,2,7,9.3,2.9000000000000004,0.12
2019,3,7,7,30,106,57,273,10,3.2,0.12
2019,3,7,8,30,293,113,493,10.5,3.4000000000000004,0.12
2019,3,7,9,30,312,251,116,11,3.4000000000000004,0.12
2019,3,7,10,30,476,271,320,11.3,3.4000000000000004,0.12
2019,3,7,11,30,528,357,240,11.4,3.6,0.12
2019,3,7,12,30,554,325,313,11.5,3.8000000000000003,0.12
2019,3,7,13,30,544,294,359,11.200000000000001,3.9000000000000004,0.12
2019,3,7,14,30,458,260,324,10.700000000000001,3.7,0.12
2019,3,7,15,30,305,229,159,10.200000000000001,3.5,0.12
2019,3,7,16,30,161,130,98,9.600000000000001,3.1,0.12
2019,3,7,17,30,26,26,0,8.9,2.7,0.12
2019,3,7,18,30,0,0,0,8.4,2.7,0.12
2019,3,7,19,30,0,0,0,8.1,2.8000000000000003,0.12
2019,3,7,20,30,0,0,0,7.9,3,0.12
2019,3,7,21,30,0,0,0,7.7,3.2,0.12
2019,3,7,22,30,0,0,0,7.6000000000000005,3.4000000000000004,0.12
2019,3,7,23,30,0,0,0,7.5,3.5,0.12
2019,3,8,0,30,0,0,0,7.4,3.7,0.12
2019,3,8,1,30,0,0,0,7.2,3.8000000000000003,0.12
2019,3,8,2,30,0,0,0,7.1000000000000005,3.9000000000000004,0.12
2019,3,8,3,30,0,0,0,7,3.9000000000000004,0.12
2019,3,8,4,30,0,0,0,6.9,3.9000000000000004,0.12
